ln_wage,educ,servseg,educ_servseg,exp,exp_sq,fem,cont,reg_i,age
9.723163998,0,0,0,16,256,0,1,Coast,36
8.411832676,0,0,0,13,169,1,0,Coast,31
8.070906089,0,0,0,2,4,0,0,Coast,20
8.216088099,0,0,0,2,4,0,0,Coast,20
8.160518247,0,0,0,1,1,1,0,Coast,16
7.090076836,0,0,0,0,0,0,0,Coast,15
8.496990484,0,0,0,12,144,0,1,Coast,23
8.455317788,0,0,0,12,144,0,1,Coast,23
8.433811582,0,1,0,46,2116,1,1,Coast,57
8.732304571,0,0,0,2,4,0,1,Coast,20
8.070906089,0,0,0,2,4,0,1,Coast,20
8.732304571,0,0,0,39,1521,0,1,Coast,54
8.5754621,0,0,0,42,1764,1,1,Coast,57
8.612503371,0,0,0,4,16,0,0,Coast,24
8.760923376,0,0,0,43,1849,0,0,Coast,61
8.070906089,0,0,0,47,2209,1,0,Coast,56
7.090076836,0,0,0,52,2704,0,1,Coast,63
7.090076836,0,0,0,52,2704,0,1,Coast,63
8.643297068,1,1,1,17,289,1,1,Coast,39
8.571681377,1,1,1,18,324,1,1,Coast,40
8.216088099,0,0,0,8,64,0,1,Coast,26
8.318742253,0,0,0,8,64,0,1,Coast,26
9.047821442,0,0,0,36,1296,0,1,Coast,54
8.5754621,0,0,0,41,1681,0,1,Coast,52
8.455317788,0,0,0,40,1600,1,1,Coast,51
8.29404964,1,1,1,9,81,1,1,Coast,31
8.411832676,1,0,0,9,81,1,1,Coast,31
8.556413905,0,0,0,5,25,1,1,Coast,23
8.070906089,1,0,0,1,1,1,0,Coast,23
8.433811582,0,0,0,3,9,0,1,Coast,23
8.517193191,0,0,0,7,49,1,1,Coast,25
8.699514748,0,0,0,4,16,0,1,Coast,22
9.259130536,1,1,1,30,900,0,1,Coast,52
8.366370302,0,0,0,12,144,0,1,Coast,30
8.476371197,0,0,0,13,169,0,1,Coast,31
8.160518247,0,0,0,5,25,0,0,Coast,23
8.29404964,0,0,0,1,1,1,1,Coast,22
8.665613197,0,0,0,30,900,0,1,Coast,45
8.612503371,0,0,0,30,900,0,1,Coast,45
8.188689124,0,0,0,53,2809,0,1,Coast,64
8.242756346,0,0,0,53,2809,0,1,Coast,64
8.433811582,1,1,1,12,144,1,1,Coast,34
8.517193191,1,0,0,12,144,1,1,Coast,34
7.60090246,0,0,0,12,144,0,0,Coast,21
8.5754621,0,0,0,14,196,1,1,Coast,32
8.006367568,0,0,0,15,225,1,0,Coast,35
7.972466016,0,0,0,2,4,0,0,Coast,20
8.006367568,0,0,0,41,1681,1,0,Coast,52
7.090076836,0,0,0,5,25,1,0,Coast,26
8.517193191,1,1,1,0,0,0,1,Coast,22
8.433811582,1,0,0,17,289,1,1,Coast,39
9.287301413,1,0,0,17,289,1,1,Coast,39
8.101677747,0,0,0,3,9,1,0,Coast,21
8.160518247,0,0,0,4,16,1,0,Coast,22
7.937374696,0,0,0,0,0,1,1,Coast,18
9.287301413,0,0,0,27,729,0,1,Coast,47
9.169518377,0,0,0,32,1024,1,1,Coast,52
8.216088099,0,0,0,33,1089,1,1,Coast,53
8.980927208,0,0,0,7,49,0,1,Coast,25
9.975808214,1,1,1,11,121,0,1,Coast,33
8.242756346,0,0,0,6,36,0,1,Coast,24
8.366370302,0,0,0,5,25,0,1,Coast,25
8.318742253,0,0,0,5,25,0,1,Coast,25
9.632334782,1,1,1,9,81,1,1,Coast,31
8.740336743,0,0,0,10,100,1,1,Coast,30
8.740336743,0,0,0,10,100,1,1,Coast,30
8.699514748,0,0,0,9,81,0,1,Coast,30
8.665613197,0,0,0,9,81,0,1,Coast,30
9.433483923,1,0,0,24,576,0,1,Coast,46
9.259130536,1,1,1,25,625,0,1,Coast,47
6.599870499,1,0,0,40,1600,0,1,Coast,62
8.612503371,1,1,1,14,196,1,1,Coast,36
8.824677891,1,1,1,8,64,1,1,Coast,30
8.5754621,1,0,0,8,64,1,1,Coast,30
8.832003931,0,0,0,5,25,1,1,Coast,25
9.011889433,0,0,0,5,25,1,1,Coast,25
8.675904883,0,0,0,19,361,1,1,Coast,39
8.571681377,0,0,0,19,361,1,1,Coast,39
9.546812609,0,0,0,5,25,0,1,Coast,23
9.61580548,1,1,1,2,4,1,1,Coast,24
8.160518247,0,0,0,8,64,1,0,Coast,28
8.517193191,1,1,1,19,361,1,1,Coast,41
9.210340372,0,1,0,10,100,0,1,Coast,31
8.699514748,0,0,0,5,25,0,1,Coast,25
8.517193191,0,0,0,4,16,0,1,Coast,24
9.210340372,0,0,0,11,121,0,1,Coast,32
8.748304912,1,0,0,10,100,1,1,Coast,32
8.29404964,0,0,0,36,1296,0,0,Coast,56
8.006367568,0,0,0,42,1764,1,1,Coast,57
8.1285852,0,0,0,43,1849,0,1,Coast,63
5.966146739,0,0,0,46,2116,0,1,Coast,66
8.699514748,0,0,0,25,625,1,1,Coast,45
9.392661929,1,1,1,14,196,1,1,Coast,36
8.006367568,0,0,0,3,9,1,0,Coast,21
8.03915739,0,0,0,34,1156,1,1,Coast,52
9.680344001,0,0,0,4,16,0,1,Coast,22
8.71604405,0,0,0,4,16,0,1,Coast,22
8.630521877,1,1,1,34,1156,1,1,Coast,56
8.556413905,1,1,1,31,961,1,1,Coast,53
8.43901541,1,0,0,6,36,0,1,Coast,28
8.517193191,1,0,0,7,49,0,1,Coast,29
7.60090246,1,0,0,0,0,1,1,Coast,22
6.907755279,0,0,0,26,676,0,0,Coast,44
6.907755279,0,0,0,26,676,0,0,Coast,44
8.160518247,0,0,0,15,225,1,1,Coast,35
6.8134446,0,0,0,35,1225,0,0,Coast,55
8.699514748,1,0,0,12,144,0,1,Coast,34
8.411832676,0,1,0,4,16,1,1,Coast,24
8.732304571,0,0,0,9,81,0,1,Coast,30
8.779557456,0,0,0,9,81,0,1,Coast,30
8.612503371,1,1,1,8,64,0,1,Coast,30
8.366370302,1,1,1,4,16,1,1,Coast,26
8.748304912,0,0,0,7,49,0,1,Coast,28
7.60090246,0,0,0,16,256,0,0,Coast,34
8.630521877,0,0,0,4,16,0,1,Coast,25
8.433811582,0,0,0,5,25,0,1,Coast,23
8.517193191,0,0,0,5,25,0,1,Coast,23
8.29404964,1,0,0,2,4,0,1,Coast,24
8.38935982,1,1,1,12,144,0,1,Coast,34
8.411832676,0,0,0,25,625,1,0,Coast,45
8.411832676,1,0,0,7,49,0,1,Coast,29
8.160518247,1,0,0,8,64,0,1,Coast,30
6.476972363,0,0,0,46,2116,0,1,Coast,61
8.29404964,0,0,0,35,1225,1,1,Coast,53
8.699514748,1,1,1,5,25,1,1,Coast,27
8.006367568,1,1,1,2,4,1,1,Coast,24
8.411832676,0,0,0,6,36,0,1,Coast,27
8.809862805,1,0,0,19,361,0,1,Coast,41
7.090076836,0,0,0,30,900,0,0,Coast,45
8.29404964,0,0,0,28,784,0,1,Coast,46
8.699514748,0,0,0,10,100,0,1,Coast,30
8.699514748,0,1,0,10,100,0,1,Coast,30
8.29404964,0,0,0,4,16,0,0,Coast,25
8.612503371,0,0,0,4,16,0,1,Coast,25
8.748304912,0,0,0,21,441,0,1,Coast,39
8.556413905,1,1,1,4,16,1,1,Coast,26
8.160518247,0,0,0,1,1,0,1,Coast,22
8.411832676,0,0,0,2,4,0,1,Coast,23
8.38935982,0,0,0,16,256,1,1,Coast,36
8.342839804,1,0,0,11,121,0,1,Coast,33
8.160518247,0,0,0,30,900,1,1,Coast,41
8.242756346,0,0,0,30,900,1,1,Coast,41
8.019612794,0,0,0,41,1681,0,0,Coast,50
8.29404964,0,0,0,15,225,0,0,Coast,33
8.411832676,0,0,0,15,225,0,1,Coast,33
9.093806556,0,0,0,9,81,1,1,Coast,29
7.696212639,1,0,0,36,1296,0,1,Coast,58
6.396929655,0,0,0,38,1444,1,1,Coast,58
6.396929655,0,0,0,38,1444,0,1,Coast,58
8.229511119,0,0,0,2,4,1,1,Coast,22
8.03915739,0,0,0,3,9,1,0,Coast,23
8.006367568,0,0,0,32,1024,0,1,Coast,53
7.34601021,1,0,0,1,1,1,0,Coast,23
8.612503371,0,0,0,6,36,1,1,Coast,27
8.699514748,0,0,0,7,49,1,1,Coast,28
8.411832676,0,0,0,27,729,0,1,Coast,45
8.006367568,1,1,1,2,4,1,0,Coast,24
8.216088099,1,0,0,2,4,0,1,Coast,24
8.29404964,0,0,0,1,1,1,0,Coast,21
8.411832676,0,0,0,21,441,0,1,Coast,41
8.699514748,0,0,0,12,144,0,1,Coast,30
8.517193191,0,0,0,7,49,1,1,Coast,27
6.745236349,0,0,0,44,1936,1,0,Coast,62
8.853665428,0,0,0,31,961,1,1,Coast,49
6.802394763,0,0,0,1,1,0,0,Coast,19
7.60090246,0,0,0,1,1,0,0,Coast,19
6.802394763,0,0,0,3,9,0,0,Coast,21
9.392661929,1,1,1,16,256,0,1,Coast,40
7.901007052,0,0,0,40,1600,0,1,Coast,60
8.630521877,0,0,0,40,1600,1,1,Coast,55
8.517193191,0,1,0,4,16,0,1,Coast,25
8.216088099,0,0,0,13,169,1,1,Coast,33
8.318742253,0,0,0,10,100,1,0,Coast,30
8.188689124,0,0,0,10,100,1,0,Coast,30
8.987196821,0,0,0,5,25,0,1,Coast,26
9.071078305,0,0,0,5,25,0,1,Coast,26
8.517193191,0,0,0,21,441,0,0,Coast,39
8.699514748,0,0,0,3,9,0,0,Coast,18
8.160518247,0,0,0,16,256,0,1,Coast,36
8.006367568,1,0,0,10,100,1,1,Coast,32
8.020270473,1,0,0,2,4,0,1,Coast,24
8.006367568,1,0,0,3,9,0,1,Coast,25
8.433811582,1,0,0,6,36,0,0,Coast,28
8.517193191,1,0,0,9,81,1,0,Coast,31
8.517193191,1,0,0,9,81,1,0,Coast,31
8.699514748,1,1,1,8,64,0,0,Coast,30
8.987196821,1,1,1,8,64,0,0,Coast,30
9.305650552,1,1,1,28,784,0,1,Coast,50
9.61580548,1,1,1,11,121,1,1,Coast,35
9.159047078,1,0,0,13,169,1,1,Coast,35
9.210340372,1,0,0,14,196,1,1,Coast,36
8.29404964,0,0,0,51,2601,0,0,Coast,60
8.517193191,0,0,0,6,36,1,1,Coast,27
8.29404964,0,0,0,37,1369,0,1,Coast,57
8.411832676,0,0,0,37,1369,0,1,Coast,57
8.006367568,0,0,0,34,1156,1,1,Coast,52
8.699514748,0,0,0,11,121,1,0,Coast,29
8.9226583,0,0,0,41,1681,0,0,Coast,56
8.517193191,1,0,0,7,49,0,1,Coast,29
8.517193191,1,0,0,8,64,0,0,Coast,30
8.612503371,0,0,0,41,1681,0,0,Coast,56
8.160518247,0,0,0,45,2025,1,0,Coast,56
8.612503371,0,0,0,10,100,1,1,Coast,25
8.411832676,0,0,0,25,625,0,0,Coast,36
8.517193191,0,0,0,16,256,0,1,Coast,34
8.517193191,0,0,0,16,256,0,1,Coast,34
8.411832676,0,0,0,16,256,1,1,Coast,34
8.411832676,0,0,0,16,256,1,1,Coast,34
8.160518247,0,0,0,23,529,1,1,Coast,34
8.242756346,0,0,0,23,529,1,0,Coast,34
8.411832676,0,0,0,46,2116,1,0,Coast,61
8.29404964,0,0,0,11,121,1,0,Coast,29
8.160518247,0,0,0,22,484,1,0,Coast,33
8.411832676,0,0,0,23,529,1,0,Coast,34
8.699514748,0,0,0,21,441,1,0,Coast,32
8.517193191,0,0,0,45,2025,1,0,Coast,54
8.318742253,0,0,0,57,3249,0,0,Coast,68
8.779557456,0,0,0,36,1296,0,0,Coast,47
8.411832676,0,0,0,22,484,1,1,Coast,33
8.160518247,0,0,0,32,1024,1,0,Coast,43
8.29404964,0,0,0,32,1024,1,0,Coast,43
8.517193191,0,1,0,8,64,1,1,Coast,29
8.612503371,0,0,0,31,961,1,1,Coast,46
8.411832676,0,0,0,3,9,1,0,Coast,24
8.160518247,0,0,0,40,1600,1,1,Coast,55
8.517193191,0,0,0,5,25,0,0,Coast,23
8.29404964,0,0,0,15,225,1,0,Coast,33
8.29404964,0,1,0,17,289,0,1,Coast,37
8.987196821,1,1,1,14,196,1,1,Coast,36
8.411832676,0,0,0,11,121,1,1,Coast,31
7.090076836,0,0,0,3,9,0,0,Coast,23
9.287301413,0,0,0,27,729,0,1,Coast,47
8.517193191,0,0,0,27,729,0,1,Coast,47
9.230142999,1,1,1,7,49,0,1,Coast,29
7.313220387,0,0,0,45,2025,1,0,Coast,65
8.29404964,0,0,0,44,1936,0,1,Coast,59
8.160518247,0,0,0,4,16,0,0,Coast,25
8.29404964,1,1,1,7,49,1,1,Coast,29
8.006367568,0,0,0,17,289,0,0,Coast,32
8.29404964,0,0,0,12,144,0,0,Coast,27
8.411832676,0,1,0,11,121,0,1,Coast,32
8.006367568,0,0,0,9,81,1,0,Coast,30
7.937374696,0,0,0,8,64,1,0,Coast,28
8.006367568,0,0,0,11,121,1,0,Coast,29
8.455317788,0,0,0,2,4,0,1,Coast,23
8.188689124,1,1,1,6,36,1,1,Coast,28
8.411832676,1,0,0,6,36,1,1,Coast,28
8.160518247,1,0,0,1,1,1,1,Coast,23
8.216088099,1,1,1,2,4,1,1,Coast,24
8.732304571,1,0,0,3,9,1,1,Coast,25
8.612503371,1,0,0,0,0,1,1,Coast,22
8.556413905,1,0,0,1,1,1,1,Coast,23
8.377931124,0,1,0,40,1600,0,1,Coast,58
8.630521877,1,1,1,18,324,0,1,Coast,40
7.740664402,0,0,0,5,25,0,1,Coast,26
7.740664402,0,1,0,5,25,0,1,Coast,26
8.160518247,0,0,0,3,9,1,1,Coast,24
8.160518247,0,0,0,3,9,1,1,Coast,24
8.070906089,0,0,0,9,81,1,1,Coast,29
8.160518247,0,0,0,9,81,1,1,Coast,29
8.779557456,1,0,0,4,16,1,1,Coast,26
8.809862805,1,0,0,4,16,1,1,Coast,26
8.699514748,1,1,1,36,1296,0,1,Coast,58
8.006367568,0,0,0,6,36,1,1,Coast,27
8.160518247,0,0,0,16,256,0,0,Coast,31
8.517193191,0,0,0,16,256,0,0,Coast,31
8.160518247,1,0,0,3,9,0,1,Coast,25
8.5754621,1,1,1,12,144,0,1,Coast,34
8.536995819,1,0,0,2,4,0,1,Coast,24
8.216088099,0,0,0,52,2704,0,0,Coast,61
8.455317788,1,0,0,3,9,0,0,Coast,25
7.863266724,0,0,0,41,1681,1,1,Coast,59
8.9226583,0,0,0,32,1024,0,1,Coast,43
8.961879013,0,0,0,32,1024,0,1,Coast,43
8.216088099,0,1,0,38,1444,0,1,Coast,59
8.732304571,0,0,0,37,1369,0,1,Coast,55
8.987196821,0,1,0,23,529,1,1,Coast,44
7.972466016,0,0,0,24,576,0,0,Coast,30
7.965545573,0,0,0,24,576,1,0,Coast,33
7.972466016,0,0,0,14,196,0,0,Coast,25
7.937374696,0,0,0,22,484,1,0,Coast,33
8.411832676,0,0,0,8,64,0,0,Coast,23
7.824046011,0,0,0,4,16,1,0,Coast,22
7.377758908,0,0,0,34,1156,1,0,Coast,40
7.377758908,0,0,0,4,16,1,0,Coast,19
8.738735461,0,0,0,7,49,1,1,Coast,28
7.937374696,0,1,0,9,81,1,1,Coast,30
8.03915739,0,0,0,9,81,1,1,Coast,30
6.109247583,0,0,0,14,196,0,0,Coast,29
7.783224016,0,0,0,7,49,0,0,Coast,28
7.863266724,0,0,0,18,324,0,0,Coast,24
7.495541944,0,0,0,21,441,0,0,Coast,32
7.783224016,0,0,0,13,169,0,0,Coast,24
7.003065459,0,0,0,29,841,1,0,Coast,35
7.313220387,0,0,0,41,1681,1,0,Coast,61
8.699514748,0,0,0,6,36,1,1,Coast,26
8.699514748,0,0,0,7,49,1,1,Coast,28
8.699514748,0,0,0,7,49,1,1,Coast,28
8.853665428,0,0,0,4,16,0,1,Coast,25
8.699514748,0,0,0,5,25,0,1,Coast,26
8.779557456,1,0,0,2,4,0,1,Coast,24
7.60090246,0,0,0,52,2704,1,0,Coast,61
8.517193191,0,0,0,17,289,0,0,Coast,37
8.594154233,0,0,0,17,289,0,0,Coast,37
8.411832676,0,0,0,12,144,0,0,Coast,27
8.517193191,0,0,0,39,1521,0,0,Coast,50
8.809862805,1,1,1,12,144,0,1,Coast,34
8.794824928,1,1,1,12,144,0,1,Coast,34
8.070906089,0,0,0,8,64,1,1,Coast,26
7.824046011,0,0,0,5,25,1,1,Coast,26
8.987196821,1,1,1,6,36,0,1,Coast,28
8.987196821,1,1,1,6,36,0,1,Coast,28
7.824046011,0,0,0,34,1156,0,0,Coast,49
8.006367568,0,0,0,8,64,0,0,Coast,23
7.824046011,0,0,0,1,1,0,0,Coast,19
8.411832676,1,0,0,22,484,1,1,Coast,44
8.411832676,1,0,0,22,484,1,1,Coast,44
8.006367568,0,0,0,2,4,1,1,Coast,22
8.411832676,0,0,0,3,9,1,1,Coast,23
8.699514748,1,0,0,5,25,0,1,Coast,27
8.699514748,0,0,0,6,36,0,1,Coast,27
8.853665428,1,0,0,5,25,1,0,Coast,27
8.006367568,0,1,0,28,784,1,1,Coast,46
8.29404964,0,1,0,28,784,1,1,Coast,46
8.160518247,0,0,0,5,25,1,0,Coast,26
8.853665428,0,0,0,9,81,0,0,Coast,29
8.517193191,0,0,0,9,81,0,1,Coast,27
8.517193191,0,0,0,9,81,0,1,Coast,27
8.160518247,0,0,0,41,1681,0,1,Coast,61
8.160518247,0,0,0,42,1764,0,1,Coast,62
8.131530711,0,0,0,46,2116,0,0,Coast,66
8.131530711,0,0,0,47,2209,0,1,Coast,67
8.853665428,0,0,0,22,484,0,1,Coast,42
8.853665428,0,1,0,23,529,0,0,Coast,43
7.408530567,0,0,0,35,1225,0,1,Coast,55
7.408530567,0,0,0,35,1225,0,1,Coast,55
8.517193191,1,0,0,1,1,0,1,Coast,23
8.853665428,1,1,1,14,196,1,1,Coast,36
8.853665428,1,0,0,14,196,1,1,Coast,36
8.411832676,1,0,0,32,1024,0,1,Coast,54
8.411832676,1,0,0,30,900,0,1,Coast,52
8.779557456,0,0,0,8,64,1,1,Coast,28
8.160518247,0,0,0,3,9,1,0,Coast,23
8.699514748,1,1,1,4,16,0,1,Coast,26
8.699514748,1,1,1,4,16,0,1,Coast,26
8.853665428,0,1,0,4,16,1,1,Coast,25
8.853665428,0,1,0,4,16,1,1,Coast,25
8.517193191,0,1,0,9,81,1,1,Coast,29
8.556413905,0,1,0,9,81,1,1,Coast,29
8.699514748,0,0,0,5,25,0,1,Coast,26
8.699514748,0,0,0,6,36,0,1,Coast,27
8.160518247,0,1,0,11,121,0,1,Coast,31
9.210340372,1,0,0,5,25,0,1,Coast,27
8.517193191,1,0,0,4,16,1,1,Coast,26
8.411832676,1,0,0,4,16,1,1,Coast,26
8.242756346,0,0,0,38,1444,1,0,Coast,53
8.188689124,0,0,0,38,1444,1,0,Coast,53
8.006367568,0,0,0,6,36,1,0,Coast,27
8.006367568,0,0,0,7,49,1,0,Coast,28
8.881836305,1,0,0,4,16,1,1,Coast,26
8.824677891,1,0,0,1,1,0,1,Coast,23
8.411832676,1,0,0,4,16,1,1,Coast,26
7.60090246,0,0,0,0,0,1,0,Coast,21
8.536995819,0,1,0,7,49,1,1,Coast,28
8.517193191,1,0,0,5,25,0,1,Coast,27
8.006367568,0,0,0,15,225,1,1,Coast,35
8.006367568,0,0,0,16,256,1,1,Coast,36
8.433811582,0,0,0,3,9,1,1,Coast,21
7.495541944,0,0,0,0,0,1,0,Coast,18
7.170119543,0,0,0,43,1849,0,1,Coast,64
7.170119543,0,0,0,43,1849,0,1,Coast,64
9.104979856,0,0,0,8,64,0,1,Coast,23
9.047821442,0,0,0,8,64,0,1,Coast,23
8.411832676,0,0,0,42,1764,0,1,Coast,60
7.43838353,0,0,0,6,36,0,1,Coast,27
7.43838353,0,0,0,7,49,0,1,Coast,28
7.740664402,1,0,0,4,16,1,1,Coast,26
7.649692624,0,1,0,6,36,1,1,Coast,27
8.433811582,1,1,1,12,144,1,1,Coast,34
7.824046011,0,0,0,10,100,1,1,Coast,28
8.699514748,0,0,0,18,324,0,1,Coast,38
8.853665428,0,0,0,18,324,0,1,Coast,38
8.160518247,1,0,0,3,9,1,0,Coast,25
7.313220387,0,0,0,8,64,0,1,Coast,28
8.824677891,0,0,0,5,25,0,0,Coast,25
8.612503371,0,0,0,5,25,0,1,Coast,20
7.090076836,0,0,0,10,100,0,1,Coast,28
8.536995819,0,0,0,5,25,0,1,Coast,26
8.630521877,0,0,0,5,25,0,1,Coast,26
8.496990484,0,0,0,21,441,0,0,Coast,42
9.159047078,1,1,1,21,441,0,1,Coast,43
8.517193191,0,0,0,12,144,0,0,Coast,30
8.556413905,0,0,0,12,144,0,0,Coast,30
8.517193191,0,0,0,6,36,0,1,Coast,26
8.517193191,0,0,0,6,36,0,1,Coast,26
8.556413905,0,0,0,3,9,1,1,Coast,24
8.556413905,0,0,0,4,16,1,1,Coast,25
8.070906089,0,1,0,7,49,0,1,Coast,27
8.070906089,0,1,0,8,64,0,1,Coast,28
7.60090246,0,0,0,7,49,1,1,Coast,27
7.824046011,0,0,0,7,49,1,1,Coast,27
7.677863501,0,0,0,7,49,0,0,Coast,27
7.677863501,0,0,0,8,64,0,0,Coast,28
7.677863501,0,0,0,11,121,0,0,Coast,29
7.339537695,0,0,0,2,4,1,0,Coast,20
7.60090246,0,0,0,8,64,1,0,Coast,23
8.411832676,0,1,0,41,1681,0,1,Coast,61
7.783224016,0,1,0,6,36,1,1,Coast,27
7.783224016,0,1,0,7,49,1,1,Coast,28
8.517193191,0,0,0,8,64,0,0,Coast,23
7.495541944,1,0,0,27,729,0,1,Coast,49
8.699514748,0,1,0,8,64,0,1,Coast,29
8.699514748,0,0,0,8,64,0,1,Coast,29
8.160518247,1,1,1,10,100,1,1,Coast,32
8.006367568,0,1,0,4,16,0,1,Coast,25
7.467371067,0,1,0,20,400,1,1,Coast,40
7.495541944,0,0,0,21,441,1,1,Coast,41
7.901007052,1,0,0,0,0,1,0,Coast,22
7.901007052,1,0,0,1,1,1,0,Coast,23
8.006367568,0,0,0,0,0,1,0,Coast,21
8.160518247,0,0,0,1,1,1,0,Coast,22
8.29404964,1,1,1,13,169,0,1,Coast,35
8.087332926,1,0,0,14,196,0,1,Coast,36
9.210340372,0,0,0,13,169,0,1,Coast,33
7.495541944,1,0,0,5,25,1,1,Coast,27
8.612503371,0,0,0,11,121,0,0,Coast,22
7.783224016,0,0,0,10,100,0,0,Coast,25
7.549609165,0,1,0,4,16,0,1,Coast,25
7.549609165,0,1,0,4,16,0,1,Coast,25
7.426549072,0,0,0,49,2401,1,0,Coast,55
7.580699752,0,0,0,42,1764,1,0,Coast,48
8.29404964,1,0,0,0,0,1,1,Coast,22
8.699514748,0,0,0,20,400,0,0,Coast,40
8.411832676,0,0,0,4,16,1,1,Coast,25
8.779557456,0,0,0,7,49,0,1,Coast,28
8.29404964,1,0,0,4,16,0,1,Coast,26
8.517193191,1,0,0,3,9,0,1,Coast,25
8.411832676,1,0,0,4,16,0,1,Coast,26
9.61580548,0,0,0,22,484,0,1,Coast,40
8.070906089,0,0,0,48,2304,1,0,Coast,59
8.160518247,0,0,0,7,49,0,1,Coast,22
8.517193191,0,0,0,15,225,1,1,Coast,36
8.556413905,1,1,1,4,16,1,1,Coast,26
8.779557456,1,0,0,10,100,0,1,Coast,32
8.612503371,1,0,0,10,100,0,1,Coast,32
8.006367568,1,0,0,16,256,1,0,Coast,38
8.188689124,1,0,0,16,256,1,0,Coast,38
8.006367568,0,0,0,32,1024,1,0,Coast,52
8.006367568,0,0,0,32,1024,1,0,Coast,52
8.411832676,1,0,0,15,225,1,1,Coast,37
8.612503371,1,0,0,15,225,1,1,Coast,37
8.29404964,0,0,0,7,49,1,0,Coast,28
8.29404964,0,0,0,7,49,1,0,Coast,28
7.824046011,0,0,0,36,1296,0,1,Coast,56
8.411832676,1,0,0,19,361,1,1,Coast,41
8.13739583,0,0,0,7,49,0,0,Coast,28
7.495541944,0,0,0,43,1849,0,1,Coast,58
7.745002804,0,1,0,4,16,1,1,Coast,25
8.699514748,0,1,0,32,1024,1,1,Coast,52
8.946374826,0,1,0,33,1089,1,1,Coast,53
9.195226734,1,1,1,15,225,1,1,Coast,37
9.196241448,1,1,1,16,256,1,1,Coast,38
7.677863501,0,0,0,7,49,0,0,Coast,28
7.937374696,1,0,0,6,36,1,1,Coast,28
8.160518247,0,0,0,17,289,1,0,Coast,35
8.160518247,0,0,0,17,289,1,1,Coast,35
8.517193191,1,1,1,5,25,0,1,Coast,27
8.517193191,1,1,1,6,36,0,1,Coast,28
8.29404964,0,0,0,4,16,0,0,Coast,22
8.160518247,0,0,0,26,676,0,0,Coast,41
8.29404964,0,0,0,5,25,0,1,Coast,26
8.411832676,0,0,0,5,25,0,0,Coast,26
8.03915739,0,0,0,3,9,0,0,Coast,24
8.03915739,0,1,0,3,9,0,0,Coast,24
7.824046011,0,1,0,8,64,1,0,Coast,29
8.987196821,1,0,0,10,100,0,1,Coast,32
8.987196821,1,0,0,11,121,0,1,Coast,33
8.517193191,1,0,0,5,25,0,1,Coast,27
8.517193191,1,0,0,6,36,0,1,Coast,28
8.853665428,0,0,0,23,529,0,1,Coast,41
8.853665428,0,0,0,23,529,0,1,Coast,41
7.467371067,1,1,1,15,225,1,1,Coast,37
8.006367568,0,1,0,17,289,0,0,Coast,38
8.411832676,0,0,0,5,25,0,1,Coast,26
7.740664402,0,0,0,8,64,1,1,Coast,29
8.612503371,0,0,0,7,49,1,1,Coast,28
8.612503371,0,0,0,7,49,1,1,Coast,28
8.411832676,0,0,0,15,225,0,0,Coast,30
8.556413905,0,0,0,13,169,1,1,Coast,33
7.170119543,1,1,1,13,169,1,1,Coast,35
7.170119543,1,0,0,14,196,1,1,Coast,36
8.006367568,0,0,0,34,1156,1,1,Coast,45
8.188689124,0,0,0,34,1156,1,1,Coast,45
8.188689124,0,0,0,1,1,0,1,Coast,21
8.29404964,0,1,0,1,1,0,1,Coast,21
8.5754621,1,1,1,7,49,0,1,Coast,29
8.160518247,0,0,0,2,4,0,0,Coast,23
8.006367568,0,0,0,2,4,0,0,Coast,23
6.551080335,0,0,0,50,2500,0,1,Coast,65
6.551080335,0,0,0,50,2500,0,1,Coast,65
7.090076836,0,0,0,29,841,1,0,Coast,40
6.429719478,0,0,0,54,2916,0,0,Coast,69
8.809862805,0,0,0,27,729,0,0,Coast,36
8.779557456,0,0,0,36,1296,0,0,Coast,45
8.556413905,0,0,0,31,961,0,0,Coast,42
8.824677891,0,0,0,32,1024,0,0,Coast,43
8.29404964,0,0,0,34,1156,1,0,Coast,45
8.342839804,0,0,0,37,1369,1,1,Coast,48
9.61580548,0,1,0,11,121,0,1,Coast,31
7.783224016,0,0,0,37,1369,0,0,Coast,55
7.649692624,0,0,0,39,1521,1,0,Coast,50
8.216088099,0,0,0,13,169,0,0,Coast,24
8.229511119,0,0,0,35,1225,0,0,Coast,41
7.696212639,0,0,0,36,1296,0,0,Coast,42
7.824046011,0,0,0,1,1,0,0,Coast,16
8.216088099,0,0,0,1,1,0,0,Coast,16
7.495541944,0,0,0,38,1444,1,0,Coast,49
7.824046011,0,0,0,38,1444,1,0,Coast,49
8.242756346,0,0,0,27,729,0,0,Coast,42
8.14612951,0,0,0,37,1369,1,0,Coast,48
8.101677747,0,0,0,38,1444,1,0,Coast,49
8.188689124,0,0,0,7,49,1,1,Coast,28
7.824046011,0,0,0,51,2601,1,0,Coast,62
8.905851181,1,1,1,26,676,0,1,Coast,48
6.579251212,0,0,0,32,1024,0,0,Coast,52
6.579251212,0,1,0,33,1089,0,1,Coast,53
8.853665428,0,0,0,6,36,0,1,Coast,27
8.853665428,0,0,0,6,36,0,1,Coast,27
7.177782416,0,0,0,47,2209,0,1,Coast,67
7.177782416,0,0,0,47,2209,0,1,Coast,67
8.853665428,0,0,0,5,25,0,1,Coast,23
8.517193191,0,0,0,10,100,0,0,Coast,25
