ln_wage,educ,servseg,educ_servseg,exp,exp_sq,fem,cont,reg_i,age
9.200290036,1,1,1,12,144,1,1,NMM,34
9.259130536,1,1,1,12,144,1,1,NMM,34
8.987196821,0,0,0,12,144,0,1,NMM,32
8.987196821,0,1,0,12,144,0,1,NMM,32
8.987196821,0,0,0,11,121,1,1,NMM,31
8.987196821,0,1,0,11,121,1,1,NMM,31
8.987196821,0,1,0,10,100,0,1,NMM,30
9.210340372,0,1,0,10,100,0,1,NMM,30
8.987196821,0,1,0,11,121,0,1,NMM,31
8.987196821,0,1,0,11,121,0,1,NMM,31
8.29404964,0,1,0,12,144,0,1,NMM,32
8.411832676,0,1,0,13,169,0,1,NMM,33
8.517193191,0,1,0,2,4,1,1,NMM,22
8.594154233,0,1,0,2,4,1,1,NMM,22
8.935903526,0,1,0,5,25,1,1,NMM,25
8.935903526,0,1,0,5,25,1,1,NMM,25
8.699514748,0,1,0,12,144,1,1,NMM,32
8.699514748,0,1,0,13,169,1,1,NMM,33
8.987196821,1,1,1,11,121,1,1,NMM,33
8.987196821,1,1,1,12,144,1,1,NMM,34
8.630521877,1,1,1,10,100,0,1,NMM,32
8.630521877,1,1,1,11,121,1,1,NMM,33
8.853665428,1,1,1,7,49,0,1,NMM,29
8.853665428,1,1,1,7,49,0,1,NMM,29
8.853665428,0,1,0,15,225,1,1,NMM,35
8.9226583,0,1,0,13,169,0,1,NMM,33
8.9226583,0,0,0,13,169,0,1,NMM,33
8.9226583,1,1,1,8,64,1,1,NMM,32
8.9226583,1,1,1,11,121,1,1,NMM,33
8.853665428,0,1,0,11,121,0,1,NMM,31
8.853665428,0,1,0,12,144,0,1,NMM,32
8.699514748,0,1,0,8,64,1,1,NMM,28
8.699514748,0,1,0,9,81,1,1,NMM,29
9.093806556,0,1,0,13,169,0,1,NMM,34
9.104979856,1,1,1,12,144,0,1,NMM,34
9.210340372,1,1,1,10,100,1,1,NMM,32
8.699514748,1,1,1,9,81,0,1,NMM,31
8.612503371,1,1,1,10,100,1,1,NMM,32
8.536995819,1,1,1,10,100,1,1,NMM,32
8.567886306,0,0,0,10,100,1,1,NMM,30
8.630521877,0,1,0,11,121,1,1,NMM,31
9.296518068,0,1,0,12,144,1,1,NMM,32
9.296518068,0,1,0,11,121,1,1,NMM,32
9.259130536,0,1,0,14,196,0,1,NMM,35
9.259130536,0,1,0,14,196,0,1,NMM,35
9.071078305,0,1,0,11,121,1,1,NMM,32
9.071078305,0,1,0,11,121,1,1,NMM,32
8.895629627,1,1,1,11,121,0,1,NMM,33
8.895629627,0,1,0,12,144,0,1,NMM,33
8.699514748,0,1,0,9,81,1,1,NMM,29
8.732304571,0,1,0,9,81,1,1,NMM,29
9.047821442,0,1,0,12,144,1,1,NMM,33
9.047821442,0,1,0,12,144,1,1,NMM,33
9.296518068,1,1,1,12,144,0,1,NMM,34
9.27799902,1,1,1,11,121,0,1,NMM,33
8.779557456,0,1,0,13,169,0,1,NMM,33
8.779557456,0,1,0,14,196,0,1,NMM,34
9.035986985,0,1,0,9,81,1,1,NMM,29
9.035986985,0,1,0,9,81,1,1,NMM,30
8.476371197,0,0,0,10,100,0,1,NMM,30
8.556413905,0,1,0,11,121,0,1,NMM,31
9.047821442,0,1,0,5,25,0,1,NMM,26
8.918650278,0,1,0,6,36,0,1,NMM,27
9.305650552,0,1,0,7,49,1,1,NMM,28
8.918650278,0,1,0,7,49,1,1,NMM,28
8.556413905,1,1,1,6,36,1,1,NMM,28
8.5754621,0,1,0,5,25,1,1,NMM,25
8.665613197,0,1,0,6,36,1,1,NMM,26
8.433811582,0,1,0,12,144,0,1,NMM,32
8.5754621,0,1,0,13,169,0,1,NMM,33
8.476371197,0,1,0,11,121,1,1,NMM,31
8.612503371,0,1,0,12,144,1,1,NMM,32
8.732304571,1,1,1,10,100,1,1,NMM,32
8.809862805,1,1,1,11,121,1,1,NMM,33
8.455317788,0,1,0,9,81,0,1,NMM,29
8.556413905,1,1,1,8,64,0,1,NMM,30
8.699514748,0,1,0,6,36,1,1,NMM,27
8.699514748,0,1,0,6,36,1,0,NMM,27
8.699514748,0,1,0,10,100,0,1,NMM,30
8.794824928,0,1,0,11,121,0,1,NMM,31
9.305650552,1,0,0,12,144,0,1,NMM,34
8.779557456,0,1,0,8,64,1,1,NMM,29
8.853665428,0,1,0,8,64,1,1,NMM,29
8.476371197,0,1,0,12,144,0,1,NMM,33
8.630521877,1,1,1,11,121,1,1,NMM,33
9.011889433,1,1,1,11,121,1,1,NMM,33
8.699514748,0,1,0,7,49,1,1,NMM,28
8.699514748,0,1,0,7,49,1,1,NMM,28
8.787220329,0,1,0,8,64,1,1,NMM,29
8.455317788,0,1,0,11,121,1,1,NMM,32
8.411832676,0,1,0,10,100,1,1,NMM,31
8.188689124,1,1,1,9,81,1,1,NMM,31
8.318742253,1,1,1,10,100,1,1,NMM,32
8.853665428,1,1,1,5,25,1,1,NMM,27
8.853665428,1,1,1,6,36,1,1,NMM,28
8.987196821,0,1,0,10,100,0,1,NMM,30
8.987196821,0,1,0,11,121,0,1,NMM,31
8.476371197,0,1,0,10,100,1,1,NMM,30
8.987196821,0,1,0,7,49,0,1,NMM,27
8.318742253,0,1,0,8,64,0,1,NMM,28
8.318742253,0,1,0,8,64,1,1,NMM,28
8.987196821,0,1,0,8,64,1,1,NMM,28
8.517193191,1,1,1,12,144,1,1,NMM,34
8.517193191,1,1,1,12,144,1,1,NMM,34
8.853665428,0,1,0,11,121,0,1,NMM,32
8.853665428,0,1,0,12,144,0,1,NMM,33
8.853665428,0,1,0,12,144,1,1,NMM,32
8.853665428,0,1,0,12,144,1,1,NMM,32
9.210340372,1,1,1,11,121,0,1,NMM,33
9.210340372,1,1,1,11,121,0,1,NMM,33
8.853665428,1,1,1,9,81,1,1,NMM,31
8.853665428,1,1,1,10,100,1,1,NMM,32
8.853665428,1,1,1,11,121,0,1,NMM,33
8.853665428,1,1,1,11,121,0,1,NMM,33
8.517193191,0,1,0,10,100,1,1,NMM,30
8.517193191,0,1,0,10,100,1,1,NMM,30
8.318742253,0,1,0,10,100,1,1,NMM,31
8.318742253,0,1,0,10,100,1,1,NMM,31
8.006367568,0,0,0,23,529,0,0,NMM,34
8.318742253,0,1,0,11,121,1,1,NMM,29
8.318742253,0,1,0,8,64,1,1,NMM,29
8.006367568,0,1,0,1,1,1,1,NMM,21
8.006367568,0,1,0,1,1,1,1,NMM,21
8.29404964,0,0,0,13,169,1,1,NMM,31
8.29404964,0,0,0,13,169,1,1,NMM,31
8.612503371,0,1,0,13,169,1,1,NMM,33
8.612503371,0,1,0,13,169,1,1,NMM,33
7.863266724,0,1,0,7,49,0,1,NMM,27
7.863266724,0,1,0,7,49,0,1,NMM,27
6.65929392,0,1,0,14,196,0,1,NMM,34
8.935903526,0,1,0,7,49,0,1,NMM,27
8.987196821,0,1,0,7,49,0,1,NMM,27
8.556413905,0,1,0,6,36,1,1,NMM,26
8.556413905,0,1,0,6,36,1,1,NMM,26
8.987196821,0,1,0,9,81,0,1,NMM,29
8.987196821,0,1,0,10,100,0,1,NMM,30
8.5754621,0,1,0,14,196,0,1,NMM,35
8.824677891,0,1,0,14,196,0,1,NMM,35
9.011889433,1,1,1,8,64,1,1,NMM,30
9.047821442,1,1,1,8,64,1,1,NMM,30
8.732304571,1,1,1,0,0,1,1,NMM,22
8.779557456,1,1,1,1,1,1,1,NMM,23
8.809862805,1,1,1,7,49,1,1,NMM,29
9.104979856,1,1,1,10,100,0,1,NMM,32
9.169518377,1,1,1,11,121,0,1,NMM,33
8.29404964,0,1,0,6,36,0,1,NMM,27
8.411832676,0,1,0,7,49,0,1,NMM,28
8.006367568,0,1,0,7,49,1,1,NMM,28
8.517193191,0,1,0,8,64,1,1,NMM,28
8.853665428,0,1,0,13,169,0,1,NMM,34
8.853665428,0,1,0,13,169,0,1,NMM,34
8.764053269,0,1,0,8,64,1,1,NMM,29
8.342839804,1,1,1,12,144,0,1,NMM,34
8.433811582,1,1,1,13,169,0,1,NMM,35
8.935903526,1,1,1,8,64,1,1,NMM,30
8.935903526,1,1,1,8,64,1,1,NMM,30
8.839276691,1,1,1,6,36,1,1,NMM,28
8.839276691,1,1,1,7,49,1,1,NMM,29
8.699514748,0,1,0,9,81,1,1,NMM,30
8.699514748,0,1,0,10,100,1,1,NMM,31
8.496990484,0,1,0,5,25,0,1,NMM,25
8.496990484,0,1,0,6,36,0,1,NMM,26
8.188689124,0,1,0,5,25,1,1,NMM,25
8.188689124,0,1,0,6,36,1,1,NMM,26
8.71604405,0,1,0,10,100,0,1,NMM,30
8.732304571,0,1,0,10,100,0,1,NMM,30
9.210340372,1,1,1,11,121,0,1,NMM,33
9.159047078,1,1,1,11,121,0,1,NMM,33
8.411832676,1,1,1,5,25,1,1,NMM,27
8.411832676,1,1,1,5,25,1,1,NMM,27
8.612503371,1,1,1,7,49,1,1,NMM,29
8.612503371,1,1,1,7,49,1,1,NMM,29
9.071078305,1,1,1,8,64,0,1,NMM,30
8.612503371,1,1,1,6,36,0,1,NMM,28
8.517193191,0,1,0,14,196,0,1,NMM,35
8.556413905,0,1,0,14,196,0,1,NMM,35
8.699514748,1,1,1,3,9,1,1,NMM,25
8.411832676,0,1,0,5,25,1,1,NMM,26
8.402904045,0,1,0,5,25,1,1,NMM,26
8.699514748,0,1,0,11,121,1,1,NMM,31
8.699514748,0,1,0,10,100,1,1,NMM,30
9.104979856,0,1,0,5,25,1,1,NMM,26
9.104979856,0,1,0,6,36,1,1,NMM,27
8.188689124,0,0,0,8,64,1,1,NMM,28
8.188689124,0,1,0,8,64,1,1,NMM,28
8.699514748,0,1,0,7,49,0,1,NMM,28
8.699514748,0,1,0,8,64,0,1,NMM,29
8.699514748,0,1,0,8,64,1,1,NMM,29
8.411832676,0,1,0,8,64,1,1,NMM,29
8.987196821,0,1,0,12,144,0,1,NMM,33
8.188689124,0,0,0,11,121,1,1,NMM,32
8.188689124,0,1,0,12,144,1,1,NMM,33
8.987196821,1,1,1,7,49,1,1,NMM,29
8.987196821,1,1,1,7,49,1,1,NMM,29
8.987196821,1,1,1,9,81,0,1,NMM,31
8.853665428,0,1,0,9,81,1,1,NMM,30
8.853665428,0,1,0,8,64,1,1,NMM,29
8.476371197,1,1,1,8,64,0,1,NMM,30
8.455317788,1,1,1,8,64,0,1,NMM,30
8.242756346,1,1,1,4,16,1,1,NMM,26
8.242756346,1,1,1,4,16,1,1,NMM,26
8.987196821,1,1,1,11,121,0,1,NMM,33
8.987196821,1,1,1,11,121,0,1,NMM,33
8.948975608,1,1,1,11,121,1,1,NMM,33
8.948975608,1,1,1,11,121,1,1,NMM,33
8.699514748,1,1,1,9,81,0,1,NMM,31
8.699514748,1,1,1,9,81,0,1,NMM,31
8.366370302,1,1,1,11,121,1,1,NMM,33
8.366370302,1,1,1,11,121,1,1,NMM,33
8.131530711,0,1,0,8,64,1,1,NMM,28
8.839276691,1,1,1,8,64,0,1,NMM,30
8.839276691,1,1,1,9,81,0,1,NMM,31
8.71604405,1,1,1,12,144,0,1,NMM,34
8.71604405,1,1,1,12,144,0,1,NMM,34
8.160518247,0,1,0,7,49,1,1,NMM,27
8.160518247,0,1,0,7,49,1,1,NMM,27
8.517193191,1,1,1,13,169,1,1,NMM,35
8.517193191,1,1,1,13,169,1,1,NMM,35
8.496990484,1,1,1,4,16,1,1,NMM,26
8.496990484,1,1,1,4,16,1,1,NMM,26
8.779557456,0,1,0,12,144,1,1,NMM,32
8.779557456,0,1,0,12,144,1,1,NMM,32
9.210340372,0,0,0,14,196,0,1,NMM,34
9.210340372,0,1,0,15,225,0,1,NMM,35
8.268731832,1,1,1,12,144,0,1,NMM,34
8.268731832,1,1,1,12,144,0,1,NMM,34
8.318742253,0,0,0,9,81,1,1,NMM,29
8.318742253,0,1,0,9,81,1,1,NMM,29
8.517193191,1,1,1,12,144,0,1,NMM,34
8.517193191,1,1,1,12,144,0,1,NMM,34
8.748304912,1,1,1,9,81,1,1,NMM,33
8.748304912,1,1,1,9,81,1,1,NMM,33
8.612503371,0,1,0,5,25,1,1,NMM,26
8.612503371,0,1,0,5,25,1,1,NMM,26
8.909235279,1,1,1,13,169,0,1,NMM,35
8.779557456,0,1,0,14,196,1,1,NMM,34
8.29404964,0,0,0,5,25,1,1,NMM,26
8.29404964,0,0,0,5,25,1,1,NMM,26
8.517193191,1,1,1,6,36,1,1,NMM,28
8.5754621,1,1,1,6,36,1,1,NMM,28
8.556413905,1,1,1,10,100,1,1,NMM,32
8.556413905,1,1,1,10,100,1,1,NMM,32
7.170119543,0,0,0,17,289,0,1,NMM,35
7.170119543,0,1,0,17,289,0,1,NMM,35
8.517193191,1,1,1,7,49,1,1,NMM,29
8.5754621,1,1,1,7,49,1,1,NMM,29
8.517193191,1,1,1,6,36,1,1,NMM,28
8.517193191,1,1,1,6,36,1,1,NMM,28
8.699514748,1,1,1,13,169,0,1,NMM,35
8.699514748,1,1,1,13,169,0,1,NMM,35
8.699514748,1,1,1,12,144,0,1,NMM,34
8.699514748,1,1,1,13,169,0,1,NMM,35
8.29404964,1,1,1,11,121,1,1,NMM,33
8.29404964,1,1,1,11,121,1,1,NMM,33
8.29404964,0,0,0,9,81,0,1,NMM,24
8.29404964,0,0,0,9,81,0,1,NMM,24
8.517193191,0,1,0,9,81,0,1,NMM,29
8.517193191,0,1,0,10,100,0,1,NMM,30
8.853665428,1,1,1,0,0,0,1,NMM,22
8.853665428,1,0,0,1,1,0,1,NMM,23
8.853665428,1,0,0,1,1,0,1,NMM,23
8.612503371,1,1,1,5,25,0,1,NMM,27
8.612503371,1,1,1,5,25,0,1,NMM,27
8.29404964,0,1,0,4,16,1,1,NMM,24
9.047821442,1,1,1,8,64,0,1,NMM,30
9.047821442,1,0,0,8,64,0,1,NMM,30
8.29404964,1,1,1,8,64,1,1,NMM,30
8.29404964,1,1,1,8,64,1,1,NMM,30
7.740664402,1,0,0,5,25,1,1,NMM,27
8.699514748,1,1,1,9,81,1,1,NMM,31
8.853665428,1,1,1,9,81,1,1,NMM,31
9.392661929,0,1,0,12,144,0,1,NMM,32
9.392661929,1,0,0,10,100,0,1,NMM,32
9.047821442,0,1,0,14,196,0,1,NMM,32
9.047821442,0,1,0,15,225,0,1,NMM,33
8.556413905,1,1,1,13,169,1,1,NMM,35
8.556413905,1,1,1,13,169,1,1,NMM,35
8.68270763,1,1,1,9,81,1,1,NMM,31
8.68270763,1,1,1,10,100,1,1,NMM,32
8.648221454,1,1,1,7,49,0,1,NMM,29
8.648221454,1,1,1,7,49,0,1,NMM,29
8.160518247,0,1,0,5,25,1,1,NMM,26
8.160518247,0,1,0,5,25,1,1,NMM,26
8.853665428,1,1,1,7,49,1,1,NMM,31
8.987196821,1,1,1,7,49,1,1,NMM,31
9.047821442,1,1,1,13,169,0,1,NMM,35
9.61580548,1,1,1,7,49,0,1,NMM,29
9.210340372,1,1,1,8,64,0,1,NMM,30
8.006367568,1,1,1,4,16,1,1,NMM,26
8.006367568,1,1,1,4,16,1,1,NMM,26
8.987196821,1,1,1,11,121,1,1,NMM,35
8.987196821,1,1,1,9,81,0,1,NMM,31
8.987196821,1,1,1,9,81,0,1,NMM,31
8.853665428,1,1,1,4,16,1,1,NMM,26
8.853665428,1,1,1,4,16,1,1,NMM,26
8.517193191,1,1,1,9,81,1,1,NMM,31
8.517193191,1,1,1,9,81,1,1,NMM,31
8.29404964,0,1,0,5,25,0,1,NMM,25
8.29404964,0,1,0,5,25,0,1,NMM,25
8.779557456,1,1,1,12,144,0,1,NMM,34
8.779557456,1,1,1,12,144,0,1,NMM,34
8.517193191,0,1,0,7,49,1,1,NMM,28
8.517193191,0,1,0,7,49,1,1,NMM,28
8.517193191,1,1,1,4,16,0,1,NMM,26
8.411832676,1,1,1,4,16,1,1,NMM,26
8.411832676,1,1,1,10,100,1,1,NMM,34
8.517193191,1,1,1,11,121,1,1,NMM,35
8.517193191,1,1,1,5,25,1,1,NMM,27
8.517193191,1,1,1,6,36,1,1,NMM,28
8.987196821,1,1,1,12,144,0,1,NMM,34
8.779557456,1,1,1,12,144,0,1,NMM,34
8.411832676,1,1,1,10,100,1,1,NMM,32
8.411832676,1,1,1,11,121,1,1,NMM,33
8.29404964,1,1,1,8,64,1,1,NMM,30
8.517193191,1,1,1,9,81,1,1,NMM,31
8.29404964,0,1,0,12,144,0,1,NMM,30
8.29404964,0,1,0,13,169,0,1,NMM,31
8.853665428,1,1,1,12,144,0,1,NMM,34
8.699514748,1,1,1,10,100,1,1,NMM,32
8.779557456,1,1,1,11,121,1,1,NMM,33
8.779557456,1,1,1,12,144,1,1,NMM,34
8.853665428,1,1,1,13,169,1,1,NMM,35
8.268731832,0,1,0,15,225,1,1,NMM,35
8.268731832,0,1,0,15,225,1,1,NMM,35
8.29404964,0,1,0,6,36,0,1,NMM,26
8.160518247,1,1,1,6,36,1,1,NMM,28
8.29404964,1,1,1,7,49,1,1,NMM,29
8.070906089,1,1,1,7,49,1,1,NMM,29
8.29404964,0,0,0,5,25,0,1,NMM,23
8.411832676,0,0,0,6,36,0,1,NMM,24
8.29404964,1,0,0,8,64,0,1,NMM,30
8.29404964,1,1,1,9,81,1,1,NMM,31
7.824046011,1,0,0,0,0,0,0,NMM,21
8.29404964,1,0,0,0,0,1,1,NMM,22
8.517193191,1,1,1,8,64,1,1,NMM,30
8.699514748,1,1,1,9,81,1,1,NMM,31
9.169518377,1,1,1,11,121,1,1,NMM,33
8.748304912,1,0,0,11,121,1,1,NMM,33
8.411832676,0,0,0,1,1,1,0,NMM,22
8.665613197,1,1,1,11,121,0,1,NMM,33
8.665613197,1,1,1,12,144,0,1,NMM,34
8.342839804,0,1,0,5,25,1,1,NMM,25
8.342839804,0,1,0,6,36,1,1,NMM,26
8.665613197,1,1,1,8,64,1,1,NMM,30
8.665613197,1,1,1,9,81,1,1,NMM,31
8.779557456,0,1,0,10,100,0,1,NMM,31
8.779557456,0,1,0,10,100,0,1,NMM,31
8.779557456,1,1,1,11,121,1,1,NMM,33
8.779557456,1,1,1,11,121,1,1,NMM,33
8.160518247,1,1,1,5,25,1,1,NMM,27
8.160518247,1,1,1,6,36,1,1,NMM,28
8.779557456,0,1,0,10,100,1,1,NMM,30
8.779557456,0,1,0,10,100,1,1,NMM,30
8.853665428,1,1,1,12,144,1,1,NMM,34
8.853665428,1,1,1,12,144,1,1,NMM,34
8.9226583,1,1,1,10,100,0,1,NMM,32
8.411832676,1,1,1,10,100,1,1,NMM,32
8.9226583,1,1,1,10,100,0,1,NMM,32
8.411832676,1,1,1,10,100,1,1,NMM,32
8.29404964,0,1,0,3,9,0,1,NMM,23
8.006367568,0,0,0,21,441,1,0,NMM,30
8.006367568,0,0,0,21,441,1,0,NMM,30
8.29404964,1,1,1,7,49,1,1,NMM,29
7.824046011,0,0,0,15,225,1,1,NMM,33
8.517193191,1,1,1,6,36,1,1,NMM,28
8.517193191,1,1,1,5,25,1,1,NMM,27
8.853665428,1,1,1,12,144,1,1,NMM,34
8.853665428,1,1,1,12,144,1,1,NMM,34
8.517193191,0,0,0,13,169,0,1,NMM,34
8.517193191,0,0,0,14,196,0,1,NMM,35
8.517193191,1,1,1,7,49,0,1,NMM,29
8.517193191,1,1,1,7,49,0,1,NMM,29
8.006367568,0,1,0,6,36,1,1,NMM,27
8.160518247,0,1,0,6,36,1,1,NMM,27
8.160518247,1,0,0,4,16,1,1,NMM,26
8.160518247,1,0,0,4,16,1,1,NMM,26
8.29404964,1,0,0,6,36,0,1,NMM,28
8.536995819,1,1,1,6,36,0,1,NMM,30
8.536995819,1,1,1,6,36,0,1,NMM,30
8.188689124,1,1,1,5,25,1,1,NMM,29
8.188689124,1,1,1,5,25,1,1,NMM,29
8.006367568,0,1,0,6,36,1,1,NMM,27
8.006367568,0,1,0,7,49,1,1,NMM,28
8.987196821,1,1,1,11,121,1,1,NMM,35
8.987196821,1,0,0,4,16,0,1,NMM,26
8.853665428,1,1,1,5,25,0,1,NMM,27
8.517193191,1,1,1,8,64,1,1,NMM,30
8.517193191,1,1,1,9,81,1,1,NMM,31
8.881836305,1,1,1,12,144,1,1,NMM,34
8.881836305,1,1,1,12,144,1,1,NMM,34
8.612503371,0,0,0,13,169,0,0,NMM,31
8.476371197,0,1,0,13,169,0,1,NMM,33
8.909235279,0,1,0,3,9,1,1,NMM,24
8.006367568,0,0,0,2,4,1,1,NMM,23
8.101677747,0,1,0,3,9,1,1,NMM,24
8.160518247,0,0,0,2,4,1,1,NMM,23
8.476371197,1,1,1,7,49,0,1,NMM,29
8.476371197,1,1,1,8,64,0,1,NMM,30
8.29404964,0,1,0,4,16,0,1,NMM,25
8.29404964,0,1,0,5,25,0,1,NMM,26
9.392661929,1,1,1,12,144,0,1,NMM,34
9.305650552,1,1,1,11,121,1,1,NMM,33
9.392661929,1,1,1,13,169,0,1,NMM,35
9.305650552,1,1,1,12,144,1,1,NMM,34
8.476371197,1,1,1,6,36,1,1,NMM,28
9.472704636,1,1,1,6,36,0,1,NMM,28
8.476371197,1,1,1,7,49,1,1,NMM,29
9.472704636,1,1,1,7,49,0,1,NMM,29
8.853665428,1,1,1,12,144,1,1,NMM,34
8.895629627,1,1,1,12,144,1,1,NMM,34
8.853665428,1,1,1,10,100,0,1,NMM,32
8.987196821,1,1,1,11,121,0,1,NMM,33
9.104979856,1,1,1,12,144,1,1,NMM,34
9.210340372,1,1,1,13,169,1,1,NMM,35
8.699514748,0,1,0,14,196,1,1,NMM,35
8.699514748,0,1,0,14,196,1,1,NMM,35
8.517193191,0,1,0,16,256,0,1,NMM,34
8.699514748,1,1,1,10,100,1,1,NMM,32
8.699514748,1,1,1,10,100,1,1,NMM,32
8.517193191,1,1,1,0,0,0,1,NMM,22
8.517193191,1,1,1,1,1,0,1,NMM,23
8.853665428,1,1,1,12,144,1,1,NMM,34
8.699514748,1,1,1,8,64,1,1,NMM,30
8.699514748,1,1,1,8,64,1,1,NMM,30
8.517193191,1,1,1,7,49,1,1,NMM,29
8.517193191,1,1,1,7,49,1,1,NMM,29
8.699514748,0,1,0,11,121,0,1,NMM,32
8.699514748,0,1,0,11,121,0,1,NMM,32
9.024010794,1,1,1,12,144,0,1,NMM,34
9.024010794,1,1,1,12,144,0,1,NMM,34
8.9226583,1,1,1,5,25,0,1,NMM,27
8.9226583,1,1,1,6,36,0,1,NMM,28
8.517193191,1,1,1,12,144,1,1,NMM,34
8.517193191,1,1,1,12,144,1,1,NMM,34
8.517193191,1,1,1,4,16,1,1,NMM,26
8.517193191,1,1,1,5,25,1,1,NMM,27
9.190137665,1,1,1,13,169,0,1,NMM,35
9.179881164,1,1,1,13,169,0,1,NMM,35
8.5754621,1,1,1,8,64,1,1,NMM,30
8.556413905,1,1,1,9,81,1,1,NMM,31
8.476371197,0,1,0,11,121,1,1,NMM,32
8.476371197,0,1,0,11,121,1,1,NMM,32
8.366370302,0,0,0,14,196,1,1,NMM,35
8.536995819,0,0,0,17,289,1,1,NMM,35
8.824677891,0,1,0,13,169,1,1,NMM,34
8.556413905,0,1,0,13,169,1,1,NMM,34
8.29404964,0,1,0,10,100,1,1,NMM,30
8.242756346,0,0,0,10,100,1,1,NMM,31
7.824046011,0,0,0,0,0,0,0,NMM,20
8.006367568,1,1,1,1,1,0,1,NMM,23
7.313220387,1,0,0,5,25,1,1,NMM,27
8.101677747,1,1,1,2,4,0,1,NMM,24
9.169518377,0,1,0,10,100,0,1,NMM,30
9.071078305,0,0,0,10,100,0,1,NMM,30
8.366370302,0,1,0,7,49,1,1,NMM,27
8.764053269,0,1,0,7,49,1,1,NMM,27
8.216088099,1,0,0,10,100,1,1,NMM,32
8.9226583,1,1,1,13,169,1,1,NMM,35
8.9226583,1,1,1,13,169,1,1,NMM,35
8.29404964,1,1,1,5,25,1,1,NMM,27
8.366370302,1,1,1,5,25,1,1,NMM,27
8.160518247,1,1,1,10,100,0,1,NMM,32
8.160518247,1,1,1,10,100,0,1,NMM,32
8.101677747,1,1,1,7,49,1,1,NMM,29
8.101677747,1,1,1,7,49,1,1,NMM,29
9.024010794,1,1,1,8,64,0,1,NMM,30
9.024010794,1,1,1,8,64,0,1,NMM,30
8.779557456,1,1,1,11,121,0,1,NMM,33
8.824677891,1,1,1,12,144,0,1,NMM,34
8.455317788,1,1,1,10,100,1,1,NMM,32
8.476371197,1,1,1,10,100,1,1,NMM,32
8.517193191,0,1,0,9,81,1,1,NMM,30
8.853665428,0,1,0,13,169,0,1,NMM,31
8.881836305,0,1,0,13,169,0,1,NMM,31
8.29404964,0,0,0,12,144,0,0,NMM,30
8.853665428,1,1,1,8,64,1,1,NMM,30
8.895629627,1,1,1,9,81,1,1,NMM,31
8.665613197,1,1,1,9,81,0,1,NMM,31
8.764053269,1,1,1,10,100,0,1,NMM,32
8.556413905,1,1,1,4,16,1,1,NMM,26
8.648221454,1,1,1,5,25,1,1,NMM,27
8.987196821,1,1,1,12,144,0,1,NMM,34
9.104979856,1,1,1,12,144,0,1,NMM,34
9.082507,1,1,1,10,100,1,1,NMM,32
9.116029693,1,1,1,11,121,1,1,NMM,33
8.242756346,1,0,0,5,25,1,1,NMM,27
8.318742253,1,1,1,6,36,1,1,NMM,28
9.071078305,1,1,1,10,100,1,1,NMM,32
9.113829472,1,1,1,11,121,1,1,NMM,33
8.517193191,1,1,1,3,9,1,1,NMM,25
8.665613197,1,1,1,3,9,1,1,NMM,25
9.510444964,1,1,1,10,100,1,1,NMM,32
9.560997244,1,1,1,11,121,1,1,NMM,33
8.318742253,1,1,1,6,36,0,1,NMM,28
8.433811582,1,1,1,7,49,0,1,NMM,29
8.411832676,1,1,1,2,4,1,1,NMM,24
8.318742253,1,1,1,3,9,1,1,NMM,25
8.216088099,0,0,0,12,144,1,1,NMM,32
8.216088099,0,0,0,12,144,1,1,NMM,32
9.190137665,1,1,1,8,64,1,1,NMM,30
9.26860928,1,1,1,8,64,1,1,NMM,30
9.071078305,1,1,1,13,169,0,1,NMM,35
9.148464968,1,1,1,13,169,0,1,NMM,35
8.68270763,1,1,1,6,36,0,1,NMM,28
8.779557456,1,1,1,6,36,0,1,NMM,28
8.987196821,1,1,1,11,121,1,1,NMM,33
9.126958763,1,1,1,11,121,1,1,NMM,33
9.417354541,1,1,1,13,169,0,1,NMM,35
9.417354541,1,1,1,13,169,0,1,NMM,35
8.455317788,1,1,1,9,81,1,1,NMM,31
8.455317788,1,1,1,10,100,1,1,NMM,32
8.9226583,1,1,1,2,4,0,1,NMM,24
8.9226583,1,1,1,2,4,0,1,NMM,24
8.556413905,1,0,0,0,0,1,1,NMM,22
8.556413905,1,0,0,1,1,1,1,NMM,23
8.242756346,0,1,0,2,4,1,1,NMM,22
8.242756346,0,1,0,2,4,1,1,NMM,22
8.987196821,0,1,0,3,9,0,1,NMM,23
8.974618038,0,1,0,3,9,0,1,NMM,23
8.476371197,1,1,1,2,4,1,1,NMM,24
8.476371197,1,1,1,2,4,1,1,NMM,24
8.699514748,0,0,0,9,81,0,1,NMM,30
8.476371197,0,1,0,4,16,0,1,NMM,24
8.476371197,0,1,0,4,16,0,1,NMM,24
8.216088099,1,1,1,2,4,1,1,NMM,24
8.216088099,1,1,1,2,4,1,1,NMM,24
8.699514748,1,1,1,13,169,0,1,NMM,35
8.853665428,1,1,1,13,169,1,1,NMM,35
8.411832676,1,1,1,11,121,0,1,NMM,33
8.476371197,1,1,1,12,144,0,1,NMM,34
8.699514748,1,1,1,11,121,1,1,NMM,33
8.699514748,1,1,1,12,144,1,1,NMM,34
8.699514748,0,1,0,15,225,0,1,NMM,33
8.779557456,0,1,0,15,225,0,1,NMM,33
7.824046011,1,1,1,10,100,1,1,NMM,32
8.006367568,1,1,1,11,121,1,1,NMM,33
