ln_wage,educ,servseg,educ_servseg,exp,exp_sq,fem,cont,reg_i,age
8.787220329,0,0,0,24,576,0,1,SE,42
8.987196821,0,0,0,25,625,1,1,SE,43
9.928180165,1,1,1,13,169,0,1,SE,37
8.853665428,0,1,0,34,1156,0,1,SE,52
8.411832676,0,0,0,25,625,0,0,SE,36
8.779557456,0,0,0,36,1296,0,1,SE,51
8.853665428,0,0,0,39,1521,1,1,SE,50
8.853665428,0,0,0,20,400,0,1,SE,38
8.517193191,0,0,0,33,1089,0,0,SE,48
8.699514748,0,0,0,37,1369,1,1,SE,52
8.006367568,0,0,0,46,2116,0,0,SE,55
9.104979856,0,0,0,38,1444,1,1,SE,53
8.699514748,0,0,0,35,1225,0,0,SE,50
8.29404964,0,0,0,35,1225,0,0,SE,50
8.411832676,0,0,0,30,900,1,0,SE,45
8.853665428,0,0,0,22,484,0,1,SE,40
9.047821442,0,0,0,22,484,1,1,SE,40
8.699514748,0,0,0,18,324,1,1,SE,36
8.699514748,0,0,0,33,1089,1,1,SE,42
8.853665428,0,0,0,37,1369,1,0,SE,48
8.987196821,0,0,0,28,784,1,0,SE,46
8.699514748,0,0,0,25,625,1,1,SE,36
8.853665428,1,1,1,32,1024,1,1,SE,54
8.242756346,0,0,0,33,1089,1,0,SE,42
7.824046011,0,0,0,27,729,0,0,SE,36
8.732304571,0,0,0,25,625,0,1,SE,36
8.476371197,0,0,0,36,1296,0,0,SE,47
8.476371197,0,0,0,36,1296,0,0,SE,47
7.783224016,0,0,0,36,1296,1,0,SE,47
7.783224016,0,0,0,36,1296,1,0,SE,47
8.699514748,0,0,0,35,1225,1,0,SE,46
8.699514748,0,0,0,29,841,1,0,SE,40
9.740968623,0,0,0,40,1600,0,1,SE,55
8.853665428,0,0,0,39,1521,0,0,SE,48
8.779557456,0,0,0,42,1764,0,0,SE,48
8.366370302,0,0,0,43,1849,0,0,SE,54
8.517193191,0,0,0,33,1089,0,0,SE,48
8.699514748,0,0,0,41,1681,0,1,SE,52
8.961879013,0,0,0,20,400,0,0,SE,38
8.779557456,0,0,0,20,400,1,0,SE,38
8.411832676,0,0,0,23,529,0,0,SE,38
8.5754621,0,0,0,29,841,1,1,SE,47
8.433811582,0,0,0,34,1156,1,0,SE,45
8.699514748,0,0,0,32,1024,0,1,SE,50
8.517193191,0,0,0,22,484,0,1,SE,37
8.699514748,0,0,0,22,484,1,1,SE,37
8.594154233,0,0,0,42,1764,0,0,MRD,53
8.71604405,0,0,0,40,1600,0,0,MRD,51
8.30647216,0,0,0,31,961,1,1,MRD,46
8.318742253,0,0,0,32,1024,1,1,MRD,47
8.556413905,0,1,0,34,1156,1,1,MRD,54
8.612503371,0,0,0,39,1521,0,1,MRD,54
8.160518247,0,0,0,32,1024,1,0,MRD,43
8.160518247,0,0,0,32,1024,1,0,MRD,43
8.29404964,0,0,0,36,1296,1,0,MRD,51
8.333270353,0,0,0,30,900,0,1,MRD,41
8.131530711,0,0,0,39,1521,0,1,MRD,54
8.216088099,0,0,0,37,1369,1,0,MRD,52
8.594154233,0,0,0,27,729,0,1,MRD,42
8.318742253,0,0,0,37,1369,0,1,MRD,55
7.60090246,0,0,0,43,1849,1,0,MRD,52
8.517193191,0,0,0,38,1444,0,0,MRD,49
8.50512061,0,0,0,39,1521,0,0,MRD,50
8.476371197,0,0,0,36,1296,0,0,MRD,47
8.422882512,0,0,0,36,1296,0,0,MRD,47
8.630521877,0,0,0,26,676,0,0,MRD,37
8.101677747,0,0,0,33,1089,0,0,MRD,44
7.863266724,0,0,0,32,1024,1,0,MRD,43
8.070906089,0,0,0,26,676,1,0,MRD,41
8.070906089,0,0,0,20,400,1,1,MRD,38
8.216088099,0,0,0,32,1024,0,0,MRD,43
8.881836305,0,0,0,36,1296,1,1,MRD,51
8.935903526,0,0,0,26,676,1,1,MRD,37
8.987196821,0,0,0,30,900,1,0,MRD,39
8.433811582,0,0,0,30,900,1,0,MRD,39
8.433811582,0,0,0,30,900,1,1,MRD,39
8.188689124,0,0,0,32,1024,1,0,MRD,47
8.630521877,0,0,0,29,841,0,0,MRD,40
8.612503371,0,0,0,29,841,0,0,MRD,40
8.366370302,0,0,0,35,1225,1,0,MRD,50
8.517193191,0,0,0,28,784,0,1,MRD,46
8.517193191,0,0,0,28,784,0,1,MRD,46
8.342839804,0,0,0,37,1369,1,1,MRD,55
8.342839804,0,0,0,37,1369,1,1,MRD,55
8.342839804,0,0,0,35,1225,0,0,MRD,41
8.342839804,0,0,0,36,1296,0,0,MRD,42
8.160518247,0,0,0,25,625,0,1,MRD,43
